content_id,client_id,score,reason_code,action_label
content_f834164ae284,client_19581e27de,24.649885479400332,STALE_VISIBLE,REVIEW_REFRESH
content_b84a5df88090,client_f369cb89fc,24.648264295896947,VISIBLE_STRIKING,REVIEW_REFRESH
content_4c83cc4b48fe,client_9400f1b21c,24.645830876809896,VISIBLE_STRIKING,REVIEW_REFRESH
content_affac14ac62f,client_4ec9599fc2,24.637705194702434,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_14c4aee212bc,client_2c624232cd,24.636891414689305,VISIBLE_STRIKING,REVIEW_REFRESH
content_c84a0ab98e90,client_f369cb89fc,24.632292076233007,LOW_CTR_OPPORTUNITY,REVIEW_REFRESH
content_742062c7c90d,client_6208ef0f77,24.630373215492803,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_207957597bb7,client_6208ef0f77,24.630373215492803,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_204c0d3c6180,client_6208ef0f77,24.629557443903817,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_ace35f1a7df4,client_19581e27de,24.621387504213978,VISIBLE_STRIKING,REVIEW_REFRESH
content_0efc49400f2c,client_6208ef0f77,24.615655279186235,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_e3d00c0bcfea,client_19581e27de,24.604980572426037,VISIBLE_STRIKING,REVIEW_REFRESH
content_3b0a456d764d,client_19581e27de,24.603334933328274,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_fc613a537e6c,client_3fdba35f04,24.602511775139547,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_ee2159f9e537,client_6208ef0f77,24.598392592836483,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_e2b8e97ea579,client_f369cb89fc,24.594267746868347,VISIBLE_STRIKING,REVIEW_REFRESH
content_ec42a00fd181,client_19581e27de,24.590963781776694,VISIBLE_STRIKING,REVIEW_REFRESH
content_20cc5b77cd5c,client_3fdba35f04,24.58020069585629,VISIBLE_STRIKING,REVIEW_REFRESH
content_aa11f525c308,client_3fdba35f04,24.57355801392837,STALE_VISIBLE,REVIEW_REFRESH
content_0e2d4fe5400c,client_19581e27de,24.571063211289786,VISIBLE_STRIKING,REVIEW_REFRESH
content_09130834671e,client_6208ef0f77,24.56856633224428,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_fb372b1383b1,client_3fdba35f04,24.566900590946627,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_747870c01e28,client_19581e27de,24.55437796249523,STALE_VISIBLE,REVIEW_REFRESH
content_ccd35f0d9336,client_f74efabef1,24.552704322284463,VISIBLE_STRIKING,REVIEW_REFRESH
content_73c54f78c06a,client_f369cb89fc,24.547126111107257,LOW_CTR_OPPORTUNITY,REVIEW_REFRESH
content_d072db421468,client_19581e27de,24.544322087158122,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_22d7c8eb543e,client_19581e27de,24.543482574070225,VISIBLE_STRIKING,REVIEW_REFRESH
content_331a01416e92,client_4ec9599fc2,24.54264282598917,STALE_VISIBLE,REVIEW_REFRESH
content_b11f9c9f8417,client_bbb965ab0c,24.541802842783348,VISIBLE_STRIKING,REVIEW_REFRESH
content_a32ad269be7b,client_6208ef0f77,24.540122170470482,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_4d31f39d152f,client_2c624232cd,24.5392814810997,VISIBLE_STRIKING,REVIEW_REFRESH
content_6fe78772aca2,client_6208ef0f77,24.535074496817508,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_818231d04d9e,client_3fdba35f04,24.534232391548823,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_fc57ac5c3a0d,client_6208ef0f77,24.529174789901386,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_204f07a1b5f4,client_19581e27de,24.528331026712024,VISIBLE_STRIKING,REVIEW_REFRESH
content_c21024970297,client_19581e27de,24.522702476114183,STALE_VISIBLE,REVIEW_REFRESH
content_5d6794f6eeb2,client_19581e27de,24.519033935174917,STALE_VISIBLE,REVIEW_REFRESH
content_c5be8daa0f8a,client_3fdba35f04,24.518187314596414,STALE_VISIBLE,REVIEW_REFRESH
content_20e0f68c82ce,client_3fdba35f04,24.51734045502834,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_9440ff199d5a,client_19581e27de,24.51734045502834,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_2f39ca7b1cd1,client_6208ef0f77,24.509707942077434,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_3f439296dade,client_3fdba35f04,24.50715944978203,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_aea21c6e219f,client_6208ef0f77,24.50290714573911,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_5d0a1ea004df,client_4e07408562,24.50120453502371,STALE_VISIBLE,REVIEW_REFRESH
content_1d637966d2d2,client_4e07408562,24.49694377589251,VISIBLE_STRIKING,REVIEW_REFRESH
content_b7b679054b1d,client_19581e27de,24.4943844127343,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_468bdf208cd2,client_3fdba35f04,24.489259126749648,STALE_VISIBLE,REVIEW_REFRESH
content_0bf2fd95a906,client_19581e27de,24.489259126749648,STALE_VISIBLE,REVIEW_REFRESH
content_0b8819bd652f,client_19581e27de,24.47125135508661,VISIBLE_STRIKING,REVIEW_REFRESH
content_95ee4bb39f3b,client_6208ef0f77,24.47125135508661,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_b511d4bc4ad2,client_6208ef0f77,24.47044719524372,STALE_VISIBLE,REVIEW_REFRESH
content_62653d10cc38,client_f369cb89fc,24.46866996958387,VISIBLE_STRIKING,REVIEW_REFRESH
content_d952e4aa86b3,client_19581e27de,24.466947811098006,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_dc57c1fc055e,client_4e07408562,24.466086360984406,VISIBLE_STRIKING,REVIEW_REFRESH
content_e29d06480fc8,client_19581e27de,24.455729618822716,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_aad3ae9caf56,client_6208ef0f77,24.447938530906036,STALE_VISIBLE,REVIEW_REFRESH
content_f6c9ac7b4b1f,client_6208ef0f77,24.44273320860531,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_9bdc7f8df2c4,client_3fdba35f04,24.43925796929401,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_1bcdced4d82e,client_19581e27de,24.43925796929401,VISIBLE_STRIKING,REVIEW_REFRESH
content_490657df47fa,client_3fdba35f04,24.438388530076217,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_99d3e855ab74,client_19581e27de,24.43055221739244,STALE_VISIBLE,REVIEW_REFRESH
content_f8c66e2fcefd,client_4e07408562,24.42968025110233,VISIBLE_STRIKING,REVIEW_REFRESH
content_fc0f5616de45,client_f74efabef1,24.427935557828384,VISIBLE_STRIKING,REVIEW_REFRESH
content_d17681677e69,client_19581e27de,24.427932815298547,STALE_VISIBLE,REVIEW_REFRESH
content_dc2091049b28,client_3fdba35f04,24.427062830549502,STALE_VISIBLE,REVIEW_REFRESH
content_f4cb8147edc2,client_19581e27de,24.42269538182356,VISIBLE_STRIKING,REVIEW_REFRESH
content_4045ddbabca1,client_4e07408562,24.420946620479956,VISIBLE_STRIKING,REVIEW_REFRESH
content_99a50129593d,client_6208ef0f77,24.418321565623824,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_a9e7892f28ff,client_19581e27de,24.414817915590557,STALE_VISIBLE,REVIEW_REFRESH
content_498eec45b3cc,client_6208ef0f77,24.413064554932816,STALE_VISIBLE,REVIEW_REFRESH
content_0df0ba8dd50f,client_19581e27de,24.410432591026613,STALE_VISIBLE,REVIEW_REFRESH
content_cb44903ae1d9,client_6208ef0f77,24.40867666472538,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_bcf830db6e6d,client_6208ef0f77,24.403402710832687,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_0ad759bc5d3d,client_19581e27de,24.403402710832687,STALE_VISIBLE,REVIEW_REFRESH
content_84faa0373c4a,client_19581e27de,24.395474355021584,VISIBLE_STRIKING,REVIEW_REFRESH
content_4ab3f3be7f49,client_6208ef0f77,24.393709649088347,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_dda106a2f4e9,client_4e07408562,24.392826906695632,VISIBLE_STRIKING,REVIEW_REFRESH
content_34fc8d776999,client_7f2253d7e2,24.391943904481753,VISIBLE_STRIKING,REVIEW_REFRESH
content_e04eb9549989,client_3fdba35f04,24.38929333738251,STALE_VISIBLE,REVIEW_REFRESH
content_091101efd4c2,client_6208ef0f77,24.38752499073538,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_715755028fd7,client_6208ef0f77,24.383099558453317,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_69a9ada0755a,client_3fdba35f04,24.38221368807924,VISIBLE_STRIKING,REVIEW_REFRESH
content_fe8f7947b158,client_19581e27de,24.380441162178343,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_35e1c4bec71b,client_19581e27de,24.373340567147544,VISIBLE_STRIKING,REVIEW_REFRESH
content_0ae6d19c57ab,client_19581e27de,24.371562789317743,VISIBLE_STRIKING,REVIEW_REFRESH
content_538a8fbcf006,client_f74efabef1,24.369783957365236,VISIBLE_STRIKING,REVIEW_REFRESH
content_02b7cfbc3c95,client_19581e27de,24.36889414570218,STALE_VISIBLE,REVIEW_REFRESH
content_044ba01c048e,client_6208ef0f77,24.36800407003922,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_282cf25d4a38,client_3fdba35f04,24.364441124252252,VISIBLE_STRIKING,REVIEW_REFRESH
content_128f179b2136,client_19581e27de,24.352832239398687,STALE_VISIBLE,REVIEW_REFRESH
content_290452092d30,client_6208ef0f77,24.350146874457334,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_4e7c2ba2b197,client_6208ef0f77,24.34745910363398,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_4371a5b6d9f0,client_19581e27de,24.346562644640308,STALE_VISIBLE,REVIEW_REFRESH
content_7424684ce198,client_9400f1b21c,24.3339840098602,VISIBLE_STRIKING,REVIEW_REFRESH
content_0021011e9850,client_19581e27de,24.3303804058233,VISIBLE_STRIKING,REVIEW_REFRESH
content_b27027a604f1,client_6208ef0f77,24.324966870519717,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_e2dbf1b03c08,client_3fdba35f04,24.324966870519717,STALE_VISIBLE,REVIEW_REFRESH
content_6d875647ab68,client_19581e27de,24.324966870519717,VISIBLE_STRIKING,REVIEW_REFRESH
content_1a47a3396608,client_8527a891e2,24.320448116841156,STALE_VISIBLE,REVIEW_REFRESH
content_3d94572c3a35,client_19581e27de,24.316116360856828,STALE_VISIBLE,REVIEW_REFRESH
content_7c98dadae273,client_f74efabef1,24.315016612641738,VISIBLE_STRIKING,REVIEW_REFRESH
content_1b3514e82b59,client_6208ef0f77,24.312297168430746,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_0089776ebb1f,client_19581e27de,24.312297168430746,STALE_VISIBLE,REVIEW_REFRESH
content_824bd8704dd8,client_4e07408562,24.310482835142906,VISIBLE_STRIKING,REVIEW_REFRESH
content_d5ab80e1b9b9,client_19581e27de,24.308667403922605,STALE_VISIBLE,REVIEW_REFRESH
content_bb1b390a623b,client_19581e27de,24.30048434080982,STALE_VISIBLE,REVIEW_REFRESH
content_3c290f483ae0,client_6208ef0f77,24.296840246830016,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_687490d659a9,client_19581e27de,24.295016538567168,STALE_VISIBLE,REVIEW_REFRESH
content_0785fc19d988,client_bbb965ab0c,24.290452411716956,VISIBLE_STRIKING,REVIEW_REFRESH
content_01908772c6db,client_19581e27de,24.28726650602613,STALE_VISIBLE,REVIEW_REFRESH
content_e8e34a25d613,client_6208ef0f77,24.284050946096446,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_b2b7c1ff357d,client_19581e27de,24.281303273793238,STALE_VISIBLE,REVIEW_REFRESH
content_486d4680939c,client_6208ef0f77,24.27855308261515,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_6c7f71ab52fe,client_6208ef0f77,24.27580036793968,STALE_VISIBLE,REVIEW_REFRESH
content_b138aaee7964,client_6208ef0f77,24.27580036793968,STALE_VISIBLE,REVIEW_REFRESH
content_e3258a34514b,client_4e07408562,24.27580036793968,VISIBLE_STRIKING,REVIEW_REFRESH
content_39c6aa59ad63,client_19581e27de,24.273045125131592,VISIBLE_STRIKING,REVIEW_REFRESH
content_6ab36c526d62,client_19581e27de,24.267527036512682,VISIBLE_STRIKING,REVIEW_REFRESH
content_8b2e8582eb57,client_7f2253d7e2,24.2656854158287,VISIBLE_STRIKING,REVIEW_REFRESH
content_59743abb508a,client_19581e27de,24.26476418136729,VISIBLE_STRIKING,REVIEW_REFRESH
content_375789e258fe,client_19581e27de,24.26384266392801,STALE_VISIBLE,REVIEW_REFRESH
content_b07b684b1a00,client_19581e27de,24.259230825971347,VISIBLE_STRIKING,REVIEW_REFRESH
content_a6223ddfe9ae,client_6208ef0f77,24.258307607007303,STALE_VISIBLE,REVIEW_REFRESH
content_5fa08133b9bb,client_7f2253d7e2,24.25553624422361,VISIBLE_STRIKING,REVIEW_REFRESH
content_fd16e3475c29,client_d029fa3a95,24.25514083475043,LOW_CTR_OPPORTUNITY,REVIEW_REFRESH
content_cafbb4269502,client_7f2253d7e2,24.24998582635913,VISIBLE_STRIKING,REVIEW_REFRESH
content_e5271665fc5c,client_3fdba35f04,24.242569258922956,VISIBLE_STRIKING,REVIEW_REFRESH
content_31ba0aebc4d0,client_6208ef0f77,24.240712248650105,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_e61c4bc0b47f,client_6208ef0f77,24.238854088169518,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_0e6a63c89872,client_6208ef0f77,24.230478093896423,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_33b4dceecad1,client_19581e27de,24.218848140948737,STALE_VISIBLE,REVIEW_REFRESH
content_f02b48f88241,client_6208ef0f77,24.218187147800524,STALE_VISIBLE,REVIEW_REFRESH
content_4d48abd08b67,client_19581e27de,24.217402108064313,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_b57cb518d3e6,client_19581e27de,24.211780619848554,VISIBLE_STRIKING,REVIEW_REFRESH
content_7c79d28e9782,client_19581e27de,24.208027100434908,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_cabbc09b17ac,client_6208ef0f77,24.205208875709097,STALE_VISIBLE,REVIEW_REFRESH
content_d4e8eb6a4adb,client_3fdba35f04,24.202388001030172,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_76616ea31ac3,client_19581e27de,24.196738281846276,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_eb343718a4e4,client_3fdba35f04,24.196738281846276,VISIBLE_STRIKING,REVIEW_REFRESH
content_7328f4cf3c6c,client_6208ef0f77,24.194852675247432,STALE_VISIBLE,REVIEW_REFRESH
content_433fc1c77095,client_3fdba35f04,24.19202204128998,STALE_VISIBLE,REVIEW_REFRESH
content_0507a9ef3210,client_4e07408562,24.19107790280855,VISIBLE_STRIKING,REVIEW_REFRESH
content_0add68ae3f39,client_19581e27de,24.19107790280855,VISIBLE_STRIKING,REVIEW_REFRESH
content_05e9b4cd9ccf,client_6208ef0f77,24.19031568891797,STALE_VISIBLE,REVIEW_REFRESH
content_390815b4f73b,client_19581e27de,24.18446060061398,STALE_VISIBLE,REVIEW_REFRESH
content_db82fc32ce66,client_3fdba35f04,24.18067272132287,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_01e6860e2c7e,client_6208ef0f77,24.172132465673975,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_79069855c228,client_19581e27de,24.17023132492594,VISIBLE_STRIKING,REVIEW_REFRESH
content_a7dc7a69d7eb,client_3fdba35f04,24.163567828611882,VISIBLE_STRIKING,REVIEW_REFRESH
content_62038db82eff,client_3fdba35f04,24.16166125085467,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_5b328cf43d53,client_4e07408562,24.16070750740362,STALE_VISIBLE,REVIEW_REFRESH
content_bb5bd5f771dc,client_19581e27de,24.159850703583892,STALE_VISIBLE,REVIEW_REFRESH
content_bf67a444faef,client_3fdba35f04,24.1578444564467,STALE_VISIBLE,REVIEW_REFRESH
content_9d97b8f4b356,client_6208ef0f77,24.155934236706898,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_e45e3efbc878,client_19581e27de,24.150196268747898,VISIBLE_STRIKING,REVIEW_REFRESH
content_98d56fcc69a5,client_19581e27de,24.147323163979216,VISIBLE_STRIKING,REVIEW_REFRESH
content_cb34160242e8,client_19581e27de,24.145406231006646,STALE_VISIBLE,REVIEW_REFRESH
content_89fcb6f35525,client_6208ef0f77,24.13831678926017,STALE_VISIBLE,REVIEW_REFRESH
content_65a9f75083de,client_3fdba35f04,24.137726226812337,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_f437abdc48bc,client_3fdba35f04,24.137726226812337,VISIBLE_STRIKING,REVIEW_REFRESH
content_cdd4dfeea367,client_f369cb89fc,24.12809849069291,VISIBLE_STRIKING,REVIEW_REFRESH
content_3bf1094586f5,client_6208ef0f77,24.12809849069291,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_0e02a06de291,client_19581e27de,24.118439757301346,VISIBLE_STRIKING,REVIEW_REFRESH
content_956df5cc1838,client_19581e27de,24.116504273363248,VISIBLE_STRIKING,REVIEW_REFRESH
content_475513b776ee,client_6208ef0f77,24.115536062930442,VISIBLE_STRIKING,REVIEW_REFRESH
content_6d57a796c762,client_bbb965ab0c,24.113598704128854,VISIBLE_STRIKING,REVIEW_REFRESH
content_79ce867cfd05,client_349c41201b,24.11262955535609,VISIBLE_STRIKING,REVIEW_REFRESH
content_57c515127a91,client_19581e27de,24.109720229121937,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_d054b81a3bfe,client_19581e27de,24.107779109675377,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_3b806fcc5b2c,client_6208ef0f77,24.10389309876932,STALE_VISIBLE,REVIEW_REFRESH
content_dc6eabfeea2e,client_3fdba35f04,24.10389309876932,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_e68cec9bff9b,client_19581e27de,24.10389309876932,STALE_VISIBLE,REVIEW_REFRESH
content_e7a2e37b6eff,client_4e07408562,24.102920809018464,VISIBLE_STRIKING,REVIEW_REFRESH
content_45797cfda857,client_4e07408562,24.101948204049663,STALE_VISIBLE,REVIEW_REFRESH
content_34a35d3937eb,client_6208ef0f77,24.100002047640185,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_fad84659065c,client_f369cb89fc,24.100002047640185,VISIBLE_STRIKING,REVIEW_REFRESH
content_f328bedb0e9c,client_6208ef0f77,24.0970804437735,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_7d8614adad29,client_19581e27de,24.095131125966127,VISIBLE_STRIKING,REVIEW_REFRESH
content_3ea10f7d98b9,client_19581e27de,24.090252282802687,STALE_VISIBLE,REVIEW_REFRESH
content_f02e5fb77bc3,client_3fdba35f04,24.086343487461438,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_f90cf66b5d5d,client_19581e27de,24.081450320498323,STALE_VISIBLE,REVIEW_REFRESH
content_b9f7bff67524,client_6208ef0f77,24.07851058483928,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_e9b05a16ba56,client_6208ef0f77,24.07753003245271,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_5f6eb48cf474,client_6208ef0f77,24.075567965672505,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_69eaa5db96c1,client_19581e27de,24.074586450859236,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_7d03a05295b2,client_4e07408562,24.070657177213043,VISIBLE_STRIKING,REVIEW_REFRESH
content_8a70f44c61f5,client_19581e27de,24.06967405415001,STALE_VISIBLE,REVIEW_REFRESH
content_3dc21d0132c7,client_7f2253d7e2,24.065738336957125,VISIBLE_STRIKING,REVIEW_REFRESH
content_37f0390019e7,client_19581e27de,24.065738336957125,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_b33ed571eded,client_4e07408562,24.06179744969091,VISIBLE_STRIKING,REVIEW_REFRESH
content_42949cdd3dde,client_6208ef0f77,24.05686404946715,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_ee139093527c,client_4e07408562,24.05686404946715,VISIBLE_STRIKING,REVIEW_REFRESH
content_ed44814beaf5,client_19581e27de,24.05686404946715,STALE_VISIBLE,REVIEW_REFRESH
content_324bd88c5f73,client_19581e27de,24.053900110480797,STALE_VISIBLE,REVIEW_REFRESH
content_4d0c30586fe7,client_3fdba35f04,24.052911479725434,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_7a999bea6a06,client_4e07408562,24.045981927065156,VISIBLE_STRIKING,REVIEW_REFRESH
content_37d8a9ef1d81,client_19581e27de,24.042014984338376,VISIBLE_STRIKING,REVIEW_REFRESH
content_bb0f228c36d2,client_4e07408562,24.036054717477185,VISIBLE_STRIKING,REVIEW_REFRESH
content_2d6bc8e57b4c,client_3fdba35f04,24.036054717477185,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_0e0d31bceed2,client_624b60c58c,24.035060187383543,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_c57e62649093,client_3fdba35f04,24.032074617390904,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_f4d4c38f3dca,client_3fdba35f04,24.03107876675935,STALE_VISIBLE,REVIEW_REFRESH
content_8b7ca0db5586,client_19581e27de,24.02310003865208,VISIBLE_STRIKING,REVIEW_REFRESH
content_19882bd6373d,client_8527a891e2,24.01910270295074,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_ccf887ee3581,client_4e07408562,24.013096694938724,STALE_VISIBLE,REVIEW_REFRESH
content_7fde62f5a97f,client_19581e27de,24.013096694938724,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_039e7310835d,client_f74efabef1,24.008082486851812,VISIBLE_STRIKING,REVIEW_REFRESH
content_a34aff7561ae,client_6208ef0f77,24.00607445464833,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_b2b7178dc27b,client_4e07408562,24.002054353544246,VISIBLE_STRIKING,REVIEW_REFRESH
content_9b5722c5285b,client_7f2253d7e2,23.99903573849835,VISIBLE_STRIKING,REVIEW_REFRESH
content_53b1fe682dee,client_3fdba35f04,23.997021639731862,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_259d8d8ad93e,client_3fdba35f04,23.997021639731862,VISIBLE_STRIKING,REVIEW_REFRESH
content_9125007c00e3,client_6208ef0f77,23.997021639731862,STALE_VISIBLE,REVIEW_REFRESH
content_5b177e8e96b5,client_3fdba35f04,23.99399795393919,VISIBLE_STRIKING,REVIEW_REFRESH
content_1269e3965247,client_19581e27de,23.99399795393919,VISIBLE_STRIKING,REVIEW_REFRESH
content_701f7861d94a,client_7f2253d7e2,23.99097121751295,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_a466b8ddcbbf,client_6208ef0f77,23.988951695390238,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_2e83b2af49f8,client_19581e27de,23.98794142429128,VISIBLE_STRIKING,REVIEW_REFRESH
content_f91e67780f49,client_3fdba35f04,23.986930812861814,VISIBLE_STRIKING,REVIEW_REFRESH
content_a7df4de8e35b,client_349c41201b,23.986930812861814,VISIBLE_STRIKING,REVIEW_REFRESH
content_d862b7441aa7,client_3fdba35f04,23.985919860872464,VISIBLE_STRIKING,REVIEW_REFRESH
content_2e26acd1c8aa,client_f74efabef1,23.98490856809363,VISIBLE_STRIKING,REVIEW_REFRESH
content_f7204d1d83d0,client_19581e27de,23.983896934295476,STALE_VISIBLE,REVIEW_REFRESH
content_8cc9038655f4,client_7f2253d7e2,23.981872642720695,VISIBLE_STRIKING,REVIEW_REFRESH
content_b8b3a9403cee,client_4e07408562,23.98085998448323,VISIBLE_STRIKING,REVIEW_REFRESH
content_ac0c3399dc03,client_e629fa6598,23.97984698430477,VISIBLE_STRIKING,REVIEW_REFRESH
content_b57ac603d160,client_19581e27de,23.978833641954317,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_9e08e86d0824,client_19581e27de,23.97647993306908,LOW_CTR_OPPORTUNITY,REVIEW_REFRESH
content_5f7bb3448ce0,client_3fdba35f04,23.96766422644583,STALE_VISIBLE,REVIEW_REFRESH
content_7d85ac62f5de,client_19581e27de,23.965628948213084,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_1136f0e7cc57,client_19581e27de,23.961554244700416,VISIBLE_STRIKING,REVIEW_REFRESH
content_b61ee0260062,client_19581e27de,23.960534703484146,STALE_VISIBLE,REVIEW_REFRESH
content_d78108f2a1d6,client_19581e27de,23.95849458099818,STALE_VISIBLE,REVIEW_REFRESH
content_0bc3bda5785c,client_349c41201b,23.948273106033337,VISIBLE_STRIKING,REVIEW_REFRESH
content_62ba5a3fbcd3,client_6208ef0f77,23.948273106033337,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_5fbd5c2159b7,client_3fdba35f04,23.9472490404832,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_788fd52c995e,client_19581e27de,23.94109729533374,STALE_VISIBLE,REVIEW_REFRESH
content_459d056652a0,client_4e07408562,23.938016685786984,VISIBLE_STRIKING,REVIEW_REFRESH
content_c5e9e461be27,client_3fdba35f04,23.936989112562344,VISIBLE_STRIKING,REVIEW_REFRESH
content_56207478af6e,client_f74efabef1,23.936989112562344,VISIBLE_STRIKING,REVIEW_REFRESH
content_becb10632805,client_19581e27de,23.935961187248193,VISIBLE_STRIKING,REVIEW_REFRESH
content_3217cbceb5e9,client_f74efabef1,23.932875296353778,VISIBLE_STRIKING,REVIEW_REFRESH
content_8f49713685cc,client_4e07408562,23.932875296353778,VISIBLE_STRIKING,REVIEW_REFRESH
content_76872f72fde2,client_f74efabef1,23.930816270878303,VISIBLE_STRIKING,REVIEW_REFRESH
content_3bb23afaf34e,client_349c41201b,23.92875583123687,VISIBLE_STRIKING,REVIEW_REFRESH
content_966ba3f28757,client_19581e27de,23.92875583123687,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_ef13e1f1b2c3,client_19581e27de,23.927725080496614,STALE_VISIBLE,REVIEW_REFRESH
content_795113a10653,client_6208ef0f77,23.92566251596023,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_3f403bb36296,client_19581e27de,23.923947105138744,STALE_VISIBLE,REVIEW_REFRESH
content_81a1f392ff9b,client_19581e27de,23.918432352364214,VISIBLE_STRIKING,REVIEW_REFRESH
content_cafa2e2ac4ec,client_19581e27de,23.912221170021287,VISIBLE_STRIKING,REVIEW_REFRESH
content_e190ab3f4822,client_19581e27de,23.912221170021287,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_b19958b86bca,client_19581e27de,23.911184721574287,VISIBLE_STRIKING,REVIEW_REFRESH
content_a0e05ced166b,client_3fdba35f04,23.90495850003815,STALE_VISIBLE_STRIKING,REVIEW_REFRESH
content_30aac2f74fd3,client_19581e27de,23.90288021800145,STALE_VISIBLE,REVIEW_REFRESH
content_8e697cab681b,client_7f2253d7e2,23.8987193296784,VISIBLE_STRIKING,REVIEW_REFRESH
content_516a2f944060,client_19581e27de,23.89455266234194,STALE_VISIBLE,REVIEW_REFRESH
content_daa53fb38efa,client_f74efabef1,23.893510090654644,VISIBLE_STRIKING,REVIEW_REFRESH
